tweet_id,sentiment,author,content
1963529876,sadness,Redsavanred,@Dtballa2322 I want to Forgive and Forget this! Please and I dont like him I promise I am going to live without drama for now!So Please
1963530135,anger,Collette87,"@katecameron2002 Oh same here, can't believe they killed him off!  Hate Stringer now!"
1963530331,sadness,whatswhat_sian,@Anjeebaby Snap. I'm the same with any reality show. Watch the first and I'm hooked   Very sad
1963531905,sadness,alaskamiller,No one is at the tesla dealership
1963543216,sadness,BlueRaja237,Stuck at work! Stuck at work! I'm hungry.
1963543430,sadness,Crensci,Watching Thomas The Train Engine makes me miss George Carlin
1963543973,anger,LoveAndHearts22,I think I did okay on my Math Test today. I really really really hope I did. If I didn't I swear I will get SO mad at myslef.
1963544828,sadness,cerichards21,Why is it that &quot;shipping &amp; handleing&quot; are soooo expensive??? It is more than 50% of my entire order! Not ordering yet.
1963545872,sadness,XposeIt,"Wishing I could go with @boulderdiaries to SoCo to go climb, instead I'm stuck at work all weekend"
1963548570,sadness,Polyrok,"lunch break's over, going back to work...."
1963548888,sadness,minboost,MediaTemple (mt) has awful FTP service
1963551015,sadness,ace_princess,"Very bored. All day, no one 2 talk 2. Missing my BF (and his kisses). Hols almost over,  don't wanna go back 2 skool."
1963552267,sadness,Pflace1206,wtf come i need this day to go by
1963552290,sadness,htl2009,Ooh hayfever has struck..thought I was going to avoid it this year but nooo!  Remedies anyone...?
1963552306,sadness,amiecn,": What a let down! No MRI today, neurosurgeon didn't order it--which means we have to come back to OkC soon &amp; we no nothing new"
1963552412,sadness,Quimo,Okay gots to go and now for the first time since it started will miss the Block Party on @retrorewind
1963552971,surprise,lightbeam32,My son's first tooth came out but he left it at school
1963553113,sadness,mrsclaura,watching Army Wives and it always makes me cry
1963561468,surprise,nianella,@Mellecita oh nice! i'm jealous!! i don't know what i am going to do when they are all gone!
1963562459,sadness,danidooyo,is stuck in traffic
1963562862,anger,leashal,"Grabbing a snack and a drink at chili's, but the power just went out. Before I got my food!"
1963563964,anger,ariadyne,"cold,so cold fuck!"
1963564125,sadness,sophiegrus,I'm german i think i should be able to go to germany for free whenever i want...plz
1963564442,anger,mvidaure,@RawrEli Aww that sucks
1963564770,surprise,sam_westover6,Tom is back in town
1963565198,anger,spunkysteph,Fkkk at the nurses coughing up my lungs
1963565598,sadness,breakoutgirl14,It`s such a romantic novel!! I cried in the end  Now I`m going to bed. I`m so tired.
1963566188,sadness,mitchlarocque,Not happy
1963569109,anger,allyd0124,ok so this eye doctor guy is taking forever and i'm sitting in a cold room by myself...what? A jerk!
1963569137,sadness,PixelScum,"@JhonenV I need horror to be lovecraftian actually, not enough weird horror movies."
1963569983,anger,fraserspeirs,@methodphoto I think you need to define what you mean by 'clue'. Won't be at WWDC this year
1963570143,sadness,unexplainable__,the BEST day ever. I met the greatest 10 year olds. but i will never see them again.. AHH. i'll miss them (i saw them 1 hour xD) SAD
1963570147,surprise,mandacrow,@QuiMo No happy hour in CCP eithah that's 2 bad
1963570164,anger,bottledxsun,"@gillian9 Aww, I had one yesterday, they suck"
1963572363,sadness,VikiJade,"finally friday , but still grounded till next thursday    -- stereos = life &lt;333"
1963572788,sadness,sjburgerface,"@jennafletch at freddies having a cotch and LADYHAWKE is here, just missing you my bajan beauty"
1963572895,sadness,stormewg,still no eat. still in office. and now i get sick throat 3 days before i leave for an air condition throat killing tour bus
1963573583,sadness,caz_smash,@Leod_UK Argh Twitter didnt post my replies and tweets for ages  Aint up to much just enjoying the sun!
1963573741,sadness,sexymonster626,@KristinDaMama I work for Disney...not all it's cracked up ta be.
1963574025,surprise,Shazzib,@nessalh boo... i was hoping for a fake alien story with a tinfoil covered beachball photo
1963574098,sadness,BookFaace,"@roseCHARLOTTE oh my gosh!!! Tomorrow AS WELL!!!????!!!?!?!? God you're lucky, I might have to put it off for yet ANOTHER week"
1963574189,surprise,CozmoKWM,Burnt from the lake
1963574394,anger,jpo612,This weather sucksss
1963578729,sadness,Jzakoni,Off to the bank
1963579448,sadness,EmmaLozLoz,im not happy   my ipod or laptop dont know whih but one has decided to refuse to let me sync my songs :'( how can i live without it :/
1963579631,sadness,dUheff,fell down while holdin kales hand today...I hurt my foot &amp; he bruised his forehead  im such a klutz!
1963579684,sadness,Diana512,@rpulse I clicked on the Check out pictures of Angelina and it went to a spam site about ordering checks .. go figure
1963580660,anger,Dyrnwyn,@kmrasmussen nah. How it sucks to wear a suit and how the temp goes up 10 degrees when someone sits next to you
1963581258,sadness,HL_governance,"Lobster dinner with MBA folks tonight, but no terasse, pouring rain in Mtl..."
1963581314,surprise,meganstk,"Home from Jack's now, can't say I'm too happy about that either"
1963581344,sadness,ducky15,@gailmoscoso oo noo thats not good
1963581977,sadness,yatatatata,"feeling bad for Daisy, she cries in every episode       i watch waaaaay too much tv"
1963581999,sadness,J1000000,I lost a follower  oh well probably one of those mute ones anyway.
1963582725,sadness,LeslieYoung777,I've been dead the past 2 days...the flu sucks
1963583321,sadness,deejay_sleepy,@skinnermike I told that joke onstage at Butlins in 1991. One person laughed. Scarred for life at 8
1963584101,surprise,miriam_la,lost my tooth 2day whilst i was eating gum...oww
1963587689,surprise,paulaflag,wondering if my local Borders is going to make it. Lots of bare shelves... It makes me sad
1963588212,surprise,Blork,Waaah! Masseuse is fully booked. No shoulder rub today.
1963589187,surprise,shanhansen,"Whenever, whever, sarah's in dc all summer  and sure!"
1963590005,sadness,DayNtheLyfe,@AsaCavalli wish I was there wit you. Some other friend of mine r down there as well.  This weekend I'll be working
1963593339,surprise,LexiStarGirl,@michvs i wanna go home  x
1963594527,sadness,jaimilicious,Oh I'm really tired of these migraines! #Endometriosis &amp; #Fibromyalgia &amp; #Migraines &amp; sleep probs just compoundin ea other since surgery
1963594795,sadness,geekgrrl,"@BIOSShadow I'm not going, sadly.  Maybe next year, eh?"
1963597385,sadness,laurenc3191,not feeling too great today
1963597514,sadness,xipeNL,@dutchcowboys Huh... PR from 5 to 2..?
1963599538,sadness,Mariiniinhaa,"@tommcfly hey tom, i'm happy that you're enjoying brazil, but i'm sad cuz i'm not goin to see you in your show"
1963600587,surprise,sampan22,@_chellebelle_ hey! aww i cnt view it in the UK they're blocked  what it it??x
1963600874,anger,mizzdeejaydanja,Musem equaled FAIL!!!!! hall of fucking life was closed cause of construction
1963601475,sadness,queenbkelly,Man i am being boring today not tweeting  How are you guys?
1963601955,sadness,danniezeitgeist,i wish mum hadn't spent forever talking to me so i could call my kiera later &gt;.&lt;. i don't have much time left now though
1963602412,sadness,FourYearSinjin,"Has work very, very soon. Way too soon!"
1963603407,sadness,LadyMinista,"@jgooden When you put it that way... it doesn't make much sense, does it?    ROTFL!!"
1963603475,sadness,Jaggad99,Listening to Hey Zulu - Red n' Meth. Sux to be at work right now
1963603623,anger,super__mario,Why are CDs in HMV so overpriced? ï¿½12.99 for @billyraycyrus? I hate having no money
1963604460,sadness,AshasMom,I've experienced apathy over empathy in customer service situations too many times recently.
1963605132,sadness,shambledrambler,@RaptorsForum Sigh... you know I am...
1963605675,sadness,melmer,Missed the UPS guy again! Ugh so sad  But i got some cool stuff today that i'm super excited about! And looking forward to tonight too
1963606061,anger,letgotoosoon,@tommcfly you didn't come to see the hosts at hilton mr. thomas. we spent lots of money for nothing. that's boring
1963607862,sadness,londicreations,@CreationsWHeart Ive been wanting 2 but will be gone 4 2 mo. &amp; have to close my shops!
1963608177,anger,andykant,@playspymaster I want an invite - sick of seeing all these links for people playing and being left out
1963608199,sadness,debsaenz,"Finally feels like a nice summer day, and I'm feeling sick"
1963608419,surprise,haydeecm,"I got so much gray hair all of a sudden.  I just ordered me some Garnier Roasted Coffee from drugstore.com, well see how that goes."
1963608695,anger,mavinme,"oh no, gotta fillout more paperwork for my new job, daayum, this is going to take a while!"
1963608827,surprise,KatieeEmma,arghh ! i feel like a lobster ! sunburn hurts
1963608834,sadness,purlingsprite,"found a swing set for sale 2 blocks from home, super cheap. I want it 4 my kids but no one is answering the phone # listed"
1963609230,sadness,JenBrownAuthor,I miss Heroes already  Come one fall!
1963609364,anger,CrazyMegzie,#thingsmummysaid my mummy told me she never wnted to be my mummy ever again  so i live wid my dad i think ?? it all confusing
1963609905,anger,xoxomimi95,depressed; my best friends pissed @ me
1963610511,surprise,Tiffany_619,@Nunzio_Bruno what question? oh I'm not around tonight...
1963610626,sadness,aholston,All my spare time seems 'twill be spent doing homework this weekend.
1963641558,sadness,ladybugg699,I'm feeling so frustrated...I just can't get things to work!!
1963642332,surprise,rocksnstilettos,ofcourse they wait until the last minute to run an experiment at work...that I have to supervise. aka i dont get to leave work on time.
1963642518,sadness,elizapimp,Ewwwy. Just did campus cleanup for community service.
1963642746,sadness,Justine_xxx,@gfalcone601 that little girl on BGT! how sad! i cried  lol xxxxxxxxxxxxxxxxxxx
1963642961,sadness,InEveryWordISay,@NathalieCaron I ended up not going because my left knee is killing me.  I think I pushed myself too much yesterday
1963644152,sadness,NGowers,Please don't vote for her out of sympathy!  #BGT
1963644401,sadness,Ashleighh12,aw that wee lassie made me cry  tears streamin doon ma face lol thats a wee shame x
1963644458,anger,DebbieJay,On the subject of frosty beer - My bloody fridge has conked and my beer is warm
1963645665,sadness,martinjbennett,"Sitting watching britain's got f all talent, but have watched a small girl cry and it's sad"
1963645883,anger,Sparklyeyes,argggggg car crash tv its just sooooooooo horrible to see her like that  #bgt
1963648349,sadness,aarongfoster,Bless the little girl on BGT!
1963649184,anger,eymediaprodz,enjoying a fresh mango bubble-tea slush   but still at work
1963649855,surprise,Tiffa123,just got news that one of our good friends grams passed away.She was strong as a horse. You never know what tomorrow may hold.
1963650021,sadness,TracyVirtOffice,@jennwadsworth So sad that schools have to close.
1963650172,anger,kklinker,I hate that place!
1963650591,sadness,ianwg65,"@Jennifalconer how tough was that, just wanted to hug her like my own"
1963651281,sadness,chloe_hew,phone is still blocked only my fav 5 can cll me
1963651806,sadness,redvers,@tyefighter I had to sell guitar hero with ps3 to fund splitting with ex
1963700587,sadness,sarah1leonard,@gfalcone601 ino :O i was near crying for her  sometimes i forget that its actually live tv =/ .....am i talkin about the sme thing?:Sxxxx
1963700746,sadness,__Kizzle,@Abbyluvsaj nice! I wish twitter would tile mine
1963701027,sadness,enbaldarlingg,ughhh! this is the third bottle of foundation I've broken
1963701489,sadness,ninjaavie89,@kezzawezz i want 2 but i dinna hink it'll get shown in elgin n got nae1 2 go with(n)
1963701531,anger,bigajm,"I hate that you can't edit loose-in-the-tweetisphere tweets, as you always notice spelling mistakes a millisecond after clicking 'update'"
1963701726,surprise,_Jodii,@mitchelmusso dont you have a uk say now?
1963702899,sadness,sheila__Mcn,@Dorkus_ Well their not gonna fit her in with this big long advertisement
1963703991,anger,msexclusice09,Mad because quiz 5 answer on the BET Ford Fusion sweepstakes are all wrong
1963704294,sadness,SweetizChula,@decaydance --Nothing
1963704457,surprise,anaaliiice,"@tommcfly talk to me isn't a good idea?  i'm going to buy a gift to my friend, so you have 20 mins..."
1963704716,sadness,AppleJuice1234,@FTSKirstin im depressed like so baddddd.
1963704776,sadness,IndiaReville,@gfalcone601 Britain's Got Talent? Such a cute little girl. Feel so sorry for her!   Hope Simon finds the time! xx
1963705316,sadness,thehazmon,@coollike  the cokies arnt real imaginary will hav to do mmmmmmmmmmmm cookie...
1963705435,surprise,stemannion,"Unfortunatley, AerLingus no longer fly to Copenhagen so we're have to fly Ryanair to Billund and drive up to Copenhagen one of the days!"
1963706837,sadness,iaincollins,No one is bringing snacks
1963707162,sadness,Zombrebear,ugh... dunno why im just not in the best of moods... how do i know if i have allergies? meh...
1963707296,sadness,grizelreyes,I want to join but i live in michigan
1963707664,anger,STeFF722,Fuck the day flies when u got 3647 things to do and only 8 hours to do it in!!
1963710530,sadness,jennybunnybunns,The bunny is longing for the hoodie she left in the car   brrr....
1963711249,sadness,IMustBeMad,It was going to happen one day but I so feel for the girl AND her mum
